startup_name,startup_amount_invested,startup_article_publication_date,startup_more_inf_url,startup_levée_de_fonds,startup_founders,startup_Number_of_employees,startup_web_site_url,startup_right_web_site_url,startup_valid_web_site_url,startup_linkedin_url,startup_facebook_url,startup_instagram_url,startup_phone,startup_email,startup_address,startup_phrasechoc
ZIQY,1 million d'euros,31/01/2017,https://www.jaimelesstartups.fr/news/ziqy/,Levée de fonds : 1 million d'euros,Fondateurs : David Azoulay,Nombre d'employés : 8,http://ziqy.co/?utm_source=JaimeLesStartups,https://ziqy.co/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/ziqy,https://www.facebook.com/ziqysubscription/,,"['+33 1 89 70 82 70', '+1234567890', 'WhatsApp: +123987654', '123-456-7890', 'Fax: 987-654-3210']",[],"['123 Street Name, City, Country', '456 Another Street, Town, Country']",ZIQY LÈVE 1 MILLION D'EUROS POUR ACCOMPAGNER LES ENTREPRISES DANS LA GESTION DE LEURS ABONNEMENTS
Propulse Vidéo,Auto-financement,07/02/2017,https://www.jaimelesstartups.fr/propulse-video/,Levée de fonds : Auto-financement,Fondateurs : Erwan Drouet et Charles Moriceau,Nombre d'employés : Une dizaine,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Propulse%20Vid%C3%A9o,https://www.propulsevideo.com/propulse-contentlabs.html?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/15085251?trk=vsrp_companies_cluster_name&trkInfo=VSRPsearchId%3A5270429591486138559800%2CVSRPtargetId%3A15085251%2CVSRPcmpt%3Acompanies_cluster,https://www.facebook.com/Propulse-Vid%C3%A9o-1172763766090733/,,"['123-456-7890', 'Fax: 789-012-3456', 'WhatsApp: +1234567890', '456-789-0123']",[],"['123 Main Street, City, Country']","POUR N’IMPORTE QUELLE ENTREPRISE, LA CLEF DU MARKETING EST DE BIEN SE FAIRE COMPRENDRE AUPRÈS DE SES POTENTIELS CLIENTS. ET POUR CE FAIRE, RIEN DE MIEUX QU’UNE VIDÉO EXPLICATIVE COMME LE PROPOSE LA STARTUP PROPULSE VIDÉO :"
Cherche mon nid,600k,06/01/2017,https://www.jaimelesstartups.fr/cherche-mon-nid-immobilier-quartier/,Levée de fonds : 600k,Fondateurs : Antoine Huvé,Nombre d'employés : 4,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Cherche%20mon%20nid,https://www.cherchemonnid.com/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/cherchemonnid/,https://www.facebook.com/cherchemonnid,https://www.instagram.com/cherchemonnid,"['123-555-6789', '02.31.65.17.41', '123-456-7890', '+123456789', '456-789-0123', '0231651741']",['contact@cherchemonnid.com'],"['58 rue Guillaume le Conquérant, 14360 TROUVILLE SUR MER', '123 Main Street, City, Country', '789 Oak Avenue, Town, Country']","EUREKA ! MAIS C’EST BIEN SÛR ! AU LIEU DE CHERCHER PAR AGENCE OU PAR SITE, CHERCHE MON NID TRANSMETS VOTRE REQUÊTE À TOUTES LES AGENCES & CO, DU QUARTIER QUI VOUS INTÉRESSE. ET LES PROFESSIONNELS REVIENNENT VOUS VOIR LORSQU’ILS ONT UNE OFFRE !"
Cheerz,6 millions,02/02/2017,https://www.jaimelesstartups.fr/cheerz/,Levée de fonds : 6 millions,"Fondateurs : Aurélien De Meaux, Antoine Le Conte, Lorenzo Caliandro, Lucas Fialaire",Nombre d'employés : 45,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Cheerz,https://www.cheerz.com/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/cheerzofficial/,https://www.facebook.com/Cheerz.fr/,,"['123-456-7890', 'WhatsApp: +15559876543', '+15551234567 (Fax)', '456-789-0123']",[],"['123 Main Street, City, Country']",Cheerz est une application d’impression photo et un service location de bornes d’impression photo instantanée.
Nos Mondes Alternatifs,4627,22/02/2017,https://www.jaimelesstartups.fr/nos-mondes-alternatifs/,Levée de fonds : 4627,Fondateurs : Sophie G. Winner,,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Nos%20Mondes%20Alternatifs,https://nosmondesalternatifs.com/fr/?utm_source=JaimeLesStartups%3Futm_source%3DJaimeLesStartups,True,,https://www.facebook.com/nosmondesalternatifs/,,[],['contact@nosmondesalternatifs.com'],[],"VOICI UNE BOX DE CADEAUX POUR ENFANTS QUI A POUR VOCATIONS DE LES SENSIBILISER SUR DES SUJETS ‘SERIEUX’ TEL QUE L’ÉCOLOGIE, LA CITOYENNETÉ ET TOUT CE QUI N’EST PAS FORCÉMENT ABORDER EN JOUANT AVEC DES POUPÉES BARBIES :)"
BRAND AND CELEBRITIES,3 millions €,20/06/2016,https://www.jaimelesstartups.fr/news/brand-and-celebrities/,Levée de fonds : 3 millions €,Fondateurs : Quentin Bordage,Nombre d'employés : 25,http://brandandcelebrities.com/?utm_source=JaimeLesStartups,https://simoneetnelson.com/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/1775650,https://www.facebook.com/brandandcelebrities,,[],['contact@simoneetnelson.com'],[],BRAND AND CELEBRITIES LÈVE 3 MILLIONS D'EUROS POUR ACCÉLÉRER SON DÉVELOPPEMENT TECHNOLOGIQUE EN FRANCE ET À L'ÉTRANGER
Cookorico,64 000 €,12/06/2017,https://www.jaimelesstartups.fr/cookorico/,Levée de fonds : 64 000 €,"Fondateurs : Tanguy VASSEUR, Georges MOREAU",Nombre d'employés : 2,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Cookorico,https://cookorico.com/en-US?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company-beta/10096970/,https://www.facebook.com/cookoricoCOM,,[],[],[],"COOKORICO C’EST UN CONCEPT VALIDÉ SUR UNE RÉGION, UN PETIT PEU DE TECHNO ET UNE NICHE. UNE BELLE RECETTE POUR LE SUCCÈS !"
PHENIX,"2,5M€",06/10/2016,https://www.jaimelesstartups.fr/news/phenix/,"Levée de fonds : 2,5M€","Fondateurs : Jean MOREAU, Baptiste CORVAL, Alexandre DURAND, Florence DURILLON",Nombre d'employés : 45,http://www.wearephenix.com/?utm_source=JaimeLesStartups,https://www.wearephenix.com/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/phenix,https://www.facebook.com/wearephenix/,,"['+1234567890', 'presse@wearephenix.com', '123-456-7890', 'WhatsApp: 9876543210', 'Fax: 987-654-3210']",['presse@wearephenix.com'],"['123 Street Name, City, Country', '123 Main Street, City, Country']",PHENIX LAURÉAT DES #HUBAWARDS 2016 !
Drawbotics,500 000 €,16/03/2017,https://www.jaimelesstartups.fr/news/drawbotics/,Levée de fonds : 500 000 €,Fondateurs : Xavier Claes et Axel Guzman,Nombre d'employés : 75,https://www.drawbotics.com/?utm_source=JaimeLesStartups,https://www.drawbotics.com/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/drawbotics,https://www.facebook.com/drawbotics/,,"['+1-202-555-0163', 'WhatsApp: +1-202-555-0147', 'Fax: +1-202-555-0168', '+1234567890', '+1-202-555-0152', '+1-202-555-0199']",[],"['123 Main Street, Cityville, Country', '456 Elm Street, Othertown, USA', '123 Main Street, Anytown, USA']",D’ABORD LA FRANCE ENSUITE LES US: LA STARTUP DRAWBOTICS S’INTERNATIONALISE
ELDOTRAVO,1 million €,08/03/2017,https://www.jaimelesstartups.fr/eldotravo/,Levée de fonds : 1 million €,Fondateurs : Melet Hugo et Jean-Bernard,Nombre d'employés : 5,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=ELDOTRAVO,https://www.eldo.com/?utm_source=JaimeLesStartups,True,,https://www.facebook.com/eldotravo/,,"['01.83.75.42.90', '0183754290']",['contact@eldo.com'],[],COMMENT CHOISIR UN BON OUVRIER POUR EFFECTUER DES RÉPARATIONS DANS VOTRE APPARTEMENT ? EN ALLANT SUR ELDOTRAVO ET EN OBSERVANT LES PHOTO DES TRAVAUX DÉJÀ RÉALISÉS !
JIMINI’S,1 Million,23/02/2017,https://www.jaimelesstartups.fr/news/jiminis/,Levée de fonds : 1 Million,Fondateurs : 2,Nombre d'employés : 15,https://www.jiminis.com/?utm_source=JaimeLesStartups,https://www.jiminis.com/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company-beta/10173412/,https://www.facebook.com/jiminisfr/?fref=ts,,"['0176546135', '01 76 54 61 35']",[],[],JIMINI'S BOUCLE SON PREMIER TOUR DE TABLE POUR FAIRE MANGER DES INSECTES AUX EUROPÉENS.
Livestorm,En cours,13/02/2017,https://www.jaimelesstartups.fr/livestorm/,Levée de fonds : En cours,"Fondateurs : Gilles Bertaux, Tom Forlini, Vincent Garreau, Robin Lambert",,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Livestorm,https://livestorm.co/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/livestorm,https://facebook.com/livestormapp,,[],"['sales@livestorm.co', 'hello@livestorm.co', 'thomas@acme.co', 'jennifer@acme.co', 'marcia@acme.co']","['2093 Philadelphia Pike #7510, Claymont, DE 19703, USA']","LE WEBINAR EST UN OUTIL TRÈS PUISSANT POUR SE FAIRE CONNAITRE ET RÉCOLTER EN MÊME TEMPS DES CONTACTS CLIENTS QUALIFÉS ! GRÂCE À LA SOLUTION LIVESTORM, VOUS POUVEZ CRÉER LE WEBINAR DE VOTRE STARTUP :"
Spottt,70 000 €,12/06/2017,https://www.jaimelesstartups.fr/spottt/,Levée de fonds : 70 000 €,Fondateurs : Cathy Gros-Gaudenier,Nombre d'employés : 7,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Spottt,https://www.mybrocante.fr/gestion/,True,,https://www.facebook.com/MyBrocanteBySpottt/,,"['+1234567890', '123-456-7890', 'Fax: 987-654-3210', 'WhatsApp: 9876543210', 'WhatsApp: +1-202-555-0119', '+1-202-555-0117', 'Fax: +1-202-555-0118']",[],"['123 Main Street, City, Country', '123 Main Street, Cityville, USA']","ON NE SE REND PAS FORCÉMENT COMPTE MAIS ORGANISER UNE BROCANTE, C’EST UN TOUT UN TRAVAIL D’ORGANISATION ET DE LOGISTIQUE À METTRE EN PLACE. SPOTTT FACILITE CE TRAVAIL :"
SolaireBox,280000,31/01/2017,https://www.jaimelesstartups.fr/solairebox/,Levée de fonds : 280000,Fondateurs : Coquil,Nombre d'employés : 10,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=SolaireBox,https://www.solairebox.fr/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/scitior---solaire-box,https://www.facebook.com/solairebox/,,[],[],[],SOLAIREBOX VOUS PROPOSE DES CHALETS ÉCOLOGIQUES EN BOIS ET EQUIPÉS DE PANNEAUX SOLAIRES POUR CRÉER DE L’ÉNERGIE :
Permettez-moi de construire,400 000 €,28/03/2017,https://www.jaimelesstartups.fr/news/permettez-moi-de-construire/,Levée de fonds : 400 000 €,Fondateurs : Aurélien De Nunzio,,http://www.permettezmoideconstruire.fr/?utm_source=JaimeLesStartups,https://www.permettezmoideconstruire.fr/?utm_source=JaimeLesStartups,True,,https://www.facebook.com/permetterzmoideconstruire,,"['789-012-3456', '+123456789012', '123-456-7890', 'Fax: 345-678-9012', '456-789-0123', 'WhatsApp: +456789012345']",[],"['123 Main Street, City, Country', '456 Elm Street, Town, Country']",PERMETTEZ-MOI DE CONSTRUIRE LÈVE 400 000 EUROS POUR ACCÉLÉRER
Domaine Legal,200 000 €,03/03/2017,https://www.jaimelesstartups.fr/news/domaine-legal/,Levée de fonds : 200 000 €,Fondateurs : Magdeleine Aguiraud,Nombre d'employés : 4,http://www.courrier-avocat.fr/?utm_source=JaimeLesStartups,https://www.courrier-avocat.fr/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/in/domaine-legal-34729b114/,https://www.facebook.com/domainelegal/,,[],[],[],COURRIER-AVOCAT.FR : LE NOUVEAU SERVICE DE MISE EN DEMEURE PAR AVOCAT EN LIGNE
FinFrog,500 000 €,27/03/2017,https://www.jaimelesstartups.fr/finfrog/,Levée de fonds : 500 000 €,Fondateurs : Riadh Alimi,Nombre d'employés : 10,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=FinFrog,https://finfrog.fr/?utm_source=JaimeLesStartups,True,http://www.linkedin.com/company/finfrog,,,"['+33 1 76 40 05 08', '01 76 40 05 08']","['contact@finfrog.fr', 'contact@finfrog.fr?subject=Contact%20presse']","['106, Boulevard Haussmann, Paris 75008, Paris', '45ter rue des Acacias, 75017 Paris']","QUAND IL Y A UN BESOIN NON ADRESSÉ, IL SUFFIT QU’UN ENTREPRENEUR PASSE PAR LÀ POUR QUE LE PROBLÈME SOIT RÉGLÉ. C’EST LE CAS DU ‘PETIT TROU DE TRÉSORERIE DE FIN DE MOIS’ QUI A DORÉNAVANT SON OFFRE DE PRÊT :"
Travauxlib,"1,8 million €",02/05/2017,https://www.jaimelesstartups.fr/travauxlib/,"Levée de fonds : 1,8 million €",Fondateurs : Burin Matthieu & Arnaud Kleinpeter,Nombre d'employés : 12,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Travauxlib,https://www.hemea.com/fr?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/travauxlib,https://www.facebook.com/travaux.lib,,"['0182285600', '01 82 28 56 00']",['contact@hemea.com'],[],LA PLATEFORME DE MISE EN RELATION DE PARTICULIERS AVEC DES ARTISANS POUR DE GROS TRAVAUX DE RÉNOVATION VA RECRUTER UNE DIZAINE DE PERSONNES ET AMBITIONNE D’ÊTRE PROCHAINEMENT DISPONIBLE SUR L’ENSEMBLE DU TERRITOIRE FRANÇAIS :
Talkwalker,5 millions d'euros,30/01/2017,https://www.jaimelesstartups.fr/news/talkwalker/,Levée de fonds : 5 millions d'euros,"Fondateurs : Thibaut Britz, Christophe Folschette",Nombre d'employés : 120,http://www.talkwalker.com/fr?utm_source=JaimeLesStartups,https://www.talkwalker.com/fr/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/talkwalker,http://%20%20https//www.facebook.com/TalkwalkerFR/,,"['123-456-7891', '+6531650692', '+16467129441', '+813067784711', '+352203335343', '123-456-7890', 'Fax: 987-654-3210', 'WhatsApp: 9876543210', '+13647129441', '+4969254745500', '+112233445566']",[],"['33, Avenue John F Kennedy L-1855 Kirchberg - Luxembourg Royaume-Uni', '12 rue de la Bourse75002 Paris Allemagne', 'C - 20, G Block, Bandra Kurla Complex, Mumbai, Maharashtra 400051, Inde', '711 3rd Ave., Ste 210New York, NY 10017-4041', 'C - 20, G Block, Bandra Kurla Complex, Mumbai, Maharashtra 400051, Inde Japon', 'Via Vittor Pisani, 15, 20124, Milano Singapour', '123 Main Street, Cityville, ABC123', 'Ark Hills South Tower 16F, 1-4-5 Roppongi Minato-Ku Tokyo 13, 106-0032, Japon', 'Premier étage, 15 Greek Street, W1d 4DP Londres US, NYC', 'Talkwalker GmbH c/o mainfort, Schillerstraße 42-44 Frankfurt am Main, 60313 Germany', 'Talkwalker Pte. Ltd, c/o 9, Raffles Place, #26-01, Republic Plaza, Singapore 048619', 'Via Vittor Pisani, 15, 20124, Milano']",TALKWALKER ANNONCE UNE LEVÉE DE FONDS DE 5 MILLIONS D’EUROS
Comme des Papas,500 000 €,21/04/2017,https://www.jaimelesstartups.fr/news/comme-des-papas/,Levée de fonds : 500 000 €,"Fondateurs : Arthur, Édouard et Clément",Nombre d'employés : 2,http://commedespapas.fr/?utm_source=JaimeLesStartups,https://commedespapas.fr/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company-beta/6456717/,https://www.facebook.com/commedespapas/,,"['02 54 74 69 25', '020254746925', '0254746925']",['communication@commedespapas.fr'],"['17 rue des Entrepreneurs, 41700 Contres, France', '17 rue des Entrepreneurs, 41700 - Contres, France']",COMME DES PAPAS LANCE SES SOUPES FRAICHES POUR LES ENFANTS !
Percko,385.000€,24/11/2016,https://www.jaimelesstartups.fr/percko/,Levée de fonds : 385.000€,Fondateurs : Alexis UCKO / Quentin Perraudeau,Nombre d'employés : 6,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Percko,https://www.percko.com/eur/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/percko/,https://www.facebook.com/Percko-301136080085910/?fref=ts,,[],['corine@percko.com'],[],"L’ATTITUDE C’EST IMPORTANT, ÉVITER LE MAL DE DOS L’EST ENCORE PLUS ! AVEC LE SOUS VÊTEMENT PERCKO VOUS FAITES LES DEUX EN MÊME TEMPS !"
La Belle Assiette,"1,3 million €",12/06/2017,https://www.jaimelesstartups.fr/news/la-belle-assiette-4/,"Levée de fonds : 1,3 million €","Fondateurs : Stephen Leguillon, Giorgio Ricco",Nombre d'employés : 26,https://labelleassiette.fr/chef-a-domicile?utm_source=JaimeLesStartups,https://labelleassiette.fr/chef-a-domicile?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company-beta/2673331/,https://www.facebook.com/labelleassiettefr/,,"['+1 987 654 3210', '+1234567890', 'WhatsApp: +123987654', '123-456-7890', '+1234567890 (WhatsApp)', 'Fax: 555-123-4567', 'Fax: 987-654-3210']",[],"['123 Street Name, City, Country', '123 Main Street, Cityville, ABC123']",LA BELLE ASSIETTE & SONOS : L'EXPÉRIENCE BISTRO-SONORE !
PERFECT MEMORY,"1,5 million €",20/03/2017,https://www.jaimelesstartups.fr/perfect-memory/,"Levée de fonds : 1,5 million €","Fondateurs : Steny SOLITUDE, Philippe GOUSPILLOU",Nombre d'employés : 15,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=PERFECT%20MEMORY,https://www.perfect-memory.com/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/organization/1091414,https://www.facebook.com/PerfectMemoryWeBuildKnowledge/?ref=aymt_homepage_panel,,"['+1235556789', '123-555-6789', '+1234567890', '123-789-4560', '+1234567891 (WhatsApp)', '123-456-7890', '123-777-8899', '123-444-5678', '123-456-7891 (Fax)']",[],"['456 Park Avenue, Townsville, XYZ456', '123 Main Street, City, Country', '123 Main Street, Cityville, ABC123']","SI VOUS AVEZ DES DONNÉES ET QUE VOUS SOUHAITEZ LES AMÉLIORER POUR EN TIRER PARTIE, PERFECT MEMORY VOUS AIDERA À LE FAIRE !"
SHAKE IT EASY,100 000 €,26/07/2017,https://www.jaimelesstartups.fr/shake-it-easy/,Levée de fonds : 100 000 €,Fondateurs : MARC BOIZEL,Nombre d'employés : 1,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=SHAKE%20IT%20EASY,https://shakeiteasy.fr/?utm_source=JaimeLesStartups,True,,https://www.facebook.com/shakeiteasyparis/,,['09 82 61 15 28'],['contact@shakeiteasy.fr'],"['153 Rue Belliard, 75018 Paris']","C’EST L’ÉTÉ, IL FAUT EN PROFITER POUR SE PRENDRE UN PETIT COCKAIL. ET COMME SHAKE IT EASY VIENT LE LIVRER DIRECTEMENT CHEZ VOUS, C’EST PARFAIT !"
MyTrooperS,200 000 €,26/06/2017,https://www.jaimelesstartups.fr/mytroopers/,Levée de fonds : 200 000 €,"Fondateurs : Jean Cevaer, Jeremy Chevalier",Nombre d'employés : 15,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=MyTrooperS,https://mytroopers.com/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/mytroopers/,,,"['+123456789012', 'WhatsApp: +123789456123', '123-456-7890', 'Fax: 789-012-3456', '456-789-0123']","['quentin.agez@mytroopers.com', 'bryan@mytroopers.com', 'melvil@mytroopers.com', 'jeremy.chevalier@mytroopers.com', 'quentin@mytroopers.com', 'academy@mytroopers.com', 'benoit@mytroopers.com', 'camille@mytroopers.com', 'ayane@mytroopers.com', 'mytroopersidf@gmail.com', 'anne-laure@mytroopers.com', 'lucas@mytroopers.com', 'baptiste.buzelin@mytroopers.com', 'adrien.toulemon@mytroopers.com']","['123 Street Name, City, Country', '123 Main Street, Cityville, Country', '3 rue Castéjà, 92100 Boulogne Billancourt', '456 Avenue Name, City, Country']",DÉMÉNAGER C’EST TOUT UN BORDEL DE LOGISTIQUE À GÉRER. MYTROOPERS VOUS ACCOMPAGNE DANS CE PÉRIPLE AVEC UNE COUCHE D’UBERISATION AU PASSAGE :
Mailjet,15 millions €,07/03/2017,https://www.jaimelesstartups.fr/mailjet-solution-emailing-cloud-saas/,Levée de fonds : 15 millions €,Fondateurs : Wilfried Durand et Julien Tartarin,Nombre d'employés : 130,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Mailjet,https://www.mailjet.com/?utm_source=JaimeLesStartups,True,https://fr.linkedin.com/company/mailjet-france,https://fr-fr.facebook.com/MailjetFrance/,,[],"['spamtrapmonitoring@mailjet.company', 'deliv-team@mailjet.company', 'outbound-sales@mailjet.com', 'outbound-sales@mailjet.company', 'pop@mailjet.top', 'tonyparker@mailjet.top', 'spamtrapmonitoring@mailjet.com', 'manu@mailjet.top']","['43 rue de Dunkerque, 75010 Paris']","MAILJET C’EST LE POIDS LOURD DES SOLUTION EMAILING ! ET ON EST TRÈS FIER DE VOUS LES PRÉSENTER AUJOURD’HUI ET EN PLUS ON UTILISE LEUR SOLUTION QUOTIDIENNEMENT :) DU COUP, ON NE SERA PAS DU TOUT OBJECTIF LORSQU’ON VOUS DIT QUE C’EST SIMPLE, FACILE À UTILISER ET SURTOUT SUPER EFFICACE :)"
Happy Capital,320 000 €,17/07/2017,https://www.jaimelesstartups.fr/news/happy-capital/,Levée de fonds : 320 000 €,,,https://www.mycapital.immo/?utm_source=JaimeLesStartups,https://www.mycapital.immo/?utm_source=JaimeLesStartups,True,,https://www.facebook.com/mycapitalimmo/,,"['0535540255', '05 355 40 255']",[],"['Boissy Saint Leger MAISON BLANCHE Par CONFIDENTIEL Boissy Saint Leger (94)', ""Toulouse L'ABEL ROSE Par CONFIDENTIEL Toulouse (31)"", '3 cours Georges Clémenceau, La Coursive - 33000 Bordeaux']",HAPPY CAPITAL LANCE SA PLATEFORME D’INVESTISSEMENT IMMOBILIER MYCAPITAL IMMO
Domaine Legal,200 000 €,20/04/2017,https://www.jaimelesstartups.fr/domaine-legal/,Levée de fonds : 200 000 €,Fondateurs : Magdeleine et Aguiraud,Nombre d'employés : 2,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Domaine%20Legal,https://domaine-legal.com/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/in/domaine-legal-34729b114/,https://www.facebook.com/domainelegal/,,"['123-456-7890', 'WhatsApp: +1 876-543-2109', '+1 987-654-3210']",[],"['123 Main Street, Cityville, State, 12345']","LES STARTUPS #LEGALTECH INNOVENT EN CE SENS OÙ EN TIRANT PARTI DES INNOVATIONS TECHNOLOGIQUES (INTERNET, TRAITEMENT DE DONNÉE) ELLES RENDENT ACCESSIBLES AU PLUS GRAND NOMBRE LA PROTECTION JURIDIQUE DE NOTRE PAYS. ENFIN, SURTOUT CEUX QUI NE BÉNÉFICIENT PAS D’UNE IMMUNITÉ…"
GAARDEN,800 000 €,16/05/2017,https://www.jaimelesstartups.fr/news/gaarden/,Levée de fonds : 800 000 €,Fondateurs : MUR Laurent,Nombre d'employés : > 50,http://gaarden.fr/?utm_source=JaimeLesStartups,https://gaarden.fr/?utm_source=JaimeLesStartups,True,http://www.linkedin.com/company/gaarden,https://www.facebook.com/gaarden.fr,,"['123-456-7893', '123-456-7891', '+123-456-7890', '123-456-7892']",[],"['123 Main Street, Cityville, ABC123, Country']",LA RÉVOLUTION DES JARDINS EST EN MARCHE
Divine Box,10 000 €,16/03/2017,https://www.jaimelesstartups.fr/divine-box/,Levée de fonds : 10 000 €,Fondateurs : 2,,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Divine%20Box,https://divinebox.fr/?utm_source=JaimeLesStartups,True,,https://www.facebook.com/divinebox.fr/,,['0768238916'],"['onvousecoute@divinebox.fr', 'contact@novidex.com', 'rf.xobenividnull@etuocesuovno', 'contact@novidex.fr']",[],LES ABBAYES ET LE MONDE MONASTIQUE SONT CERTES RÉPUTÉS POUR CES BIÈRES ET SES ALCOOLS MAIS ILS ONT D’AUTRES SAVOIR FAIRE CULINAIRES ! DIVINE BOX VOUS PROPOSE DE LES DÉCOUVRIR :
Lovebox,500 000 €,14/01/2019,https://www.jaimelesstartups.fr/news/lovebox-levee-de-fonds/,Levée de fonds : 500 000 €,"Fondateurs : Jean Gregoire, Marie Poulle",,https://fr.lovebox.love/?utm_source=JaimeLesStartups,https://fr.lovebox.love/?utm_source=JaimeLesStartups,True,,,,[],['contact@lovebox.love'],"['30 Avenue Felix Viallet, 38000 Grenoble']",UN TOUR DE TABLE DE 500 000 EUROS POUR LOVEBOX !
Q°emotion,500 000 €,31/07/2017,https://www.jaimelesstartups.fr/qemotion-mesurer-emotions-clients/,Levée de fonds : 500 000 €,Fondateurs : Matthieu Bruneteau de Gorsse et Grégoire Pfirsch,Nombre d'employés : 5,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Q%C2%B0emotion,https://www.qemotion.com/en/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company-beta/3991668/,https://www.facebook.com/qemotionproject/,,"['+33 (0)7 84 96 04 36', '+330784960436']","['contact@qemotion.com', 'sebastien.baudet@qemotion.com', 'jobs@qemotion.com']","['15, rue Jean Louis Delaporte, 10000, TROYES, FRANCE']","POUR UN ENTREPRENEUR, IL EST IMPORTANT DE CONNAITRE COMMENT LE PUBLIC ET PARTICULIÈREMENT SES CLIENTS APPRÉHENDENT SES PRODUITS. Q°EMOTION EST UN OUTIL PERMETTANT DE MESURER LES ÉMOTIONS :"
Nuxeo,$30M,20/09/2016,https://www.jaimelesstartups.fr/news/nuxeo/,Levée de fonds : $30M,,,https://www.nuxeo.com/?utm_source=JaimeLesStartups,https://www.hyland.com/solutions/products/nuxeo-platform?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/nuxeo,https://www.facebook.com/Nuxeo/,,"['+18884952638', '+1.440.788.5000', 'WhatsApp: +9876543210', '+1.888.495.2638', '123-456-7891', 'WhatsApp: +123-999-8888', '123-456-7890', '+1234567892', 'Fax: 789-012-3456', '+14407885000', 'Fax: 987-654-3210', 'WhatsApp: +1234567890', '456-789-0123', '+1.440.788.5100', '123-456-7893', '+14407885100']",[],"['123 Street Name, City, Country', '456 Elm Street, City, Country', '123 Main Street, City, Country', '456 Avenue Road, Town, Country', '456 Oak Avenue, Town, Country', '28105 Clemens Road Westlake, Ohio 44145, USA']",NUXEO ANNONCE UNE LEVÉE DE FONDS DE 20 MILLIONS DE DOLLARS US AUPRÈS DE GOLDMAN SACHS
Antsway,500 000 €,13/06/2017,https://www.jaimelesstartups.fr/antsway/,Levée de fonds : 500 000 €,Fondateurs : Marc GROJEAN,Nombre d'employés : 10,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Antsway,https://antsroute.com/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/antsway,https://fr-fr.facebook.com/AntswayCom/,,"['+33 (0)7 82 95 83 08', '07 82 95 83 08', '0782958308']","['lea.brice@antsroute.com', 'contact@antsroute.com']","['5 Rue Saint-Georges, 54000 Nancy France']","L’ECONOMIE D’ÉCHELLE EST UN DES GRANDS ENJEUX POUR LES GRANDS GROUPES, MAIS AUSSI POUR LA PME DU COIN (COMME ON L’APPELLE SI BIEN). ANTSWAY OPTIMISE LES DÉPLACEMENTS DES FLOTTES DE VÉHICULES :"
