startup_name,startup_amount_invested,startup_article_publication_date,startup_more_inf_url,startup_levée_de_fonds,startup_founders,startup_Number_of_employees,startup_web_site_url,startup_right_web_site_url,startup_valid_web_site_url,startup_linkedin_url,startup_facebook_url,startup_instagram_url,startup_phone,startup_email,startup_address,startup_phrasechoc
Ideta annonce le rachat de la startup spécialisé dans les chatbot Clevy,"1,7 M€",24/01/2024,https://www.jaimelesstartups.fr/news/ideta-annonce-le-rachat-de-la-startup-specialise-dans-les-chatbot-clevy/,"Levée de fonds : 1,7 M€",Fondateurs : Sarah Martineau / Yanis Kerdjana,,https://www.ideta.io/?utm_source=JaimeLesStartups,https://www.ideta.io/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/eta-fr/,https://www.facebook.com/IdetaSales/,https://www.instagram.com/meet.ideta/,"['+33 7 57 90 52 17', '+33757905217']","['contact@ideta.io', 'contact@ideta.io?subject=Contact%20from%20website%20Ideta.io']","['34 boulevard des italiens, 75009 PARIS, FRANCE']","IDETA, SOCIÉTÉ SPÉCIALISÉE EN IA GÉNÉRATIVE A ACQUIS CLEVY, UNE ENTREPRISE SPÉCIALISÉE DANS LES CHATBOTS."
La startup de cybersécurité Tenacy annonce une levée de fonds de 6 millions €,6 millions €,17/01/2024,https://www.jaimelesstartups.fr/news/tenacy-annonce-une-levee-de-fonds-de-6-millions-e/,Levée de fonds : 6 millions €,Fondateurs : Cyril Guillet et Julien Coulet,Nombre d'employés : 50,https://www.tenacy.io/?utm_source=JaimeLesStartups,https://www.tenacy.io/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/tenacy-cybersecurity-management/,,,"['WhatsApp: +123987654', '123-456-7890', '+123456789012', 'Fax: 987-654-3210', '789-012-3456', '+1234567890', '456-789-0123', '0472180140']","['?subject=Tenacy%20:%20%C3%80%20propos&body=%C3%80%20propos%0D%0A%0D%0ANotre%20mission%20:%20Permettre%20aux%20entreprises%20de%20prot%C3%A9ger%20&%20de%20booster%20leur%20business%20en%20y%20int%C3%A9grant%20une%20gouvernance%20de%20cybers%C3%A9curit%C3%A9%20pr%C3%A9cise%20&%20sur-mesure.[space%20height=', '?subject=Tenacy%20:%20Carri%C3%A8re&body=Carri%C3%A8re%0D%0A%0D%0AChez%20Tenacy,%20nous%20cr%C3%A9ons%20une%20culture%20d%27entreprise%20o%C3%B9%20le%20collectif%20est%20combatif.%20Si%20vous%20croyez%20en%20la%20dynamique%20des%20synergies,%20au%20partage%20des%20expertises%20pour%20faire%20%C3%A9voluer%20votre%20carri%C3%A8re%20et%20booster%20la%20performance%20de%20nombreuses%20entreprises,%20alors%20vous%20%C3%AAtes%20au%20bon%20endroit.[space%20height=', '?subject=Tenacy%20:%20Formulaire%20de%20contact&body=Formulaire%20de%20contact%0D%0A%0D%0A%0D%0A%0D%0Ahttps://www.tenacy.io/contact/', '?subject=Tenacy%20:%20Demandez%20une%20d%C3%A9mo&body=Demandez%20une%20d%C3%A9mo%0D%0A%0D%0A%0D%0A%0D%0Ahttps://www.tenacy.io/demo/']","['123 Street Name, City, Country', '456 Avenue Road, Town, Country', '456 Oak Avenue, Town, Country', '123 Main Street, City, Country']",LA START-UP EN CYBERSÉCURITÉ TENACY LÈVE 6 MILLIONS D’EUROS POUR ACCÉLÉRER SON DÉVELOPPEMENT EN FRANCE ET EN EUROPE
Karos Mobility annonce une levée de fonds de 17 millions d’euros,17M euros,27/11/2023,https://www.jaimelesstartups.fr/news/karos-mobility-annonce-une-levee-de-fonds-de-17-millions-deuros/,Levée de fonds : 17M euros,Fondateurs : Tristan Croiset et Olivier Binet,Nombre d'employés : 100,https://www.karos.fr/?utm_source=JaimeLesStartups,https://www.karos.fr/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/karos/?originalSubdomain=fr,,,"['WhatsApp: +9876543210', 'WhatsApp: +12378945612', '123-456-7890', 'Fax: 987-654-3210', '+1234567890', '456-789-0123', '01 84 19 17 70', 'Fax: 789-012-3456']","['contact@karos.fr', 'entreprises@karos.fr', 'territoires@karos.fr', 'audrey@karos.fr']","['123 Main Street, City, Country', '456 Elm Street, Town, Country']",KAROS MOBILITY LÈVE 17M€ POUR ACCÉLÉRER LE COVOITURAGE QUOTIDIEN
Nomad Homes lève 20 millions € pour ses outils IA destinés aux agents immobiliers,20 000 000,25/10/2023,https://www.jaimelesstartups.fr/news/nomad-homes-leve-20-millions-e-pour-ses-outils-ia-destines-aux-agents-immobiliers/,Levée de fonds : 20 000 000,"Fondateurs : Helen Chen, Dan Piehler, Damien Drap",Nombre d'employés : 130,https://www.nomadhomes.fr/?utm_source=JaimeLesStartups,https://www.nomadhomes.fr/beta,True,https://www.linkedin.com/company/nomad-emea/,,https://www.instagram.com/nomadhomes_paris/,"['+1-202-555-0152', '+1-202-555-0165', '+1-202-555-0199', '+1-202-555-0117']",['caroline@nomadhomes.co'],"['123 Main Street, Anytown, USA', '456 Elm Street, Othertown, USA']",NOMAD HOMES LÈVE 20 MILLIONS DE DOLLARS POUR AIDER LES AGENTS IMMOBILIERS À AUGMENTER LEURS REVENUS
Geosophy reçoit le label “Solar Impulse Efficient Solution” pour sa plateforme SaaS,2000000,12/10/2023,https://www.jaimelesstartups.fr/news/geosophy-recoit-le-label-solar-impulse-efficient-solution-pour-sa-plateforme-saas/,Levée de fonds : 2000000,Fondateurs : Alice Chougnet,Nombre d'employés : 15,https://geosophy.io/?utm_source=JaimeLesStartups,https://geosophy.io/en?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/geosophy-io/,,,[],[],"['1 ter rue Ledru Rollin, 92240 Malakoff']",GEOSOPHY REÇOIT LE LABEL “SOLAR IMPULSE EFFICIENT SOLUTION”
Bien Sûr,4000000,25/10/2023,https://www.jaimelesstartups.fr/bien-sur-box-de-stockage/,Levée de fonds : 4000000,Fondateurs : Matthieu Burnand,Nombre d'employés : 3,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Bien%20S%C3%BBr,https://biensur.co/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/93648474,https://www.facebook.com/biensurstockage,,"['+33.01.85.40.00.78', '01 85 40 00 78']",[],[],LA STARTUP BIEN SÛR PROPOSE DE LOUER DES BOX DE STOCKAGE.
La crypto startup Qwarks annonce une levée de 800 K€,800 000,29/09/2023,https://www.jaimelesstartups.fr/news/la-crypto-startup-qwarks-annonce-une-levee-de-800-ke/,Levée de fonds : 800 000,Fondateurs : Marc Lécorché,Nombre d'employés : 5,https://qwarks.fr/?utm_source=JaimeLesStartups,https://qwarks.fr/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/qwarks-crypto/,,,[],[],[],LA START-UP PIONNIÈRE DE LA CRYPTO LÈVE 800 000 EUROS
Spark Cleantech lève 4 millions € pour sa solution d’hydrogène décarboné,4 millions,16/10/2023,https://www.jaimelesstartups.fr/news/spark-cleantech-leve-4-millions-e-pour-sa-solution-dhydrogene-decarbone/,Levée de fonds : 4 millions,Fondateurs : Patrick Peters et Erwan Pannier,,https://spark-cleantech.eu/?utm_source=JaimeLesStartups,https://www.spark-cleantech.eu/?utm_source=JaimeLesStartups,True,,,,"['WhatsApp: +123987654', '123-456-7890', '+123456789012', 'Fax: 987-654-3210', '789-012-3456', '+1234567890', '456-789-0123']",[],"['456 Avenue Road, Town, Country', '123 Street Name, City, Country', '123 Main Street, City, Country']","SPARK CLEANTECH, START-UP SPÉCIALISÉE DANS LA PRODUCTION D’HYDROGÈNE DÉCARBONÉE, ANNONCE UNE LEVÉE DE FONDS DE 4 MILLIONS D’EUROS"
Sorius-training,1000000,11/10/2023,https://www.jaimelesstartups.fr/sorius-training-ia-accompagnement-sportif/,Levée de fonds : 1000000,"Fondateurs : Niels Brouzes, Florent Polizzi, Alexandre rispal",Nombre d'employés : 5,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Sorius-training,https://www.sorius-training.com/en?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/sorius/?viewAsMember=true,,,[],"['contact@sorius-training.com', 'contact@sorius.eu']",['41 rue des poncées 88200 Saint-Étienne-Les-Remiremont'],LA STARTUP SORIUS A CRÉÉ UNE IA POUR AVOIR UN ACCOMPAGNEMENT SPORTIF PERSONNALISÉ DANS LA POCHE.
N01zet,460 000 €,10/10/2023,https://www.jaimelesstartups.fr/n01zet-token-as-a-service-pour-creer-un-programme-de-fidelite/,Levée de fonds : 460 000 €,Fondateurs : Victor DEGBO,Nombre d'employés : 11,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=N01zet,https://n01zet.com/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/n01zet/,,,"['33 rue La Fayette, 75009 Paris']",['support@n01zet.com'],[],LA STARTUP N01ZET A CONÇU UNE OFFRE DE TOKEN AS A SERVICE POUR CRÉER VOTRE PROGRAMME DE FIDÉLITÉ
La startup Pivot annonce déjà une série A de 20 millions €,20 millions,13/12/2023,https://www.jaimelesstartups.fr/news/la-startup-pivot-annonce-deja-une-serie-a-de-20-millions-e/,Levée de fonds : 20 millions,"Fondateurs : Marc-Antoine Lacroix, Estelle Giuly, Romain Libeau",,https://pivotapp.ai/?utm_source=JaimeLesStartups,https://www.pivotapp.ai/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/pivothq/,,,[],[],[],"2 MOIS SEULEMENT APRÈS L’ANNONCE DE SA PREMIÈRE LEVÉE DE FONDS, PIVOT ACCÉLÈRE ENCORE ET LÈVE 20 MILLIONS D’EUROS"
Ublo,625 K,25/10/2023,https://www.jaimelesstartups.fr/ublo-outil-de-gestion-locative-en-saas/,Levée de fonds : 625 K,Fondateurs : Agathe Machavoine et Flavien Douetteau,Nombre d'employés : 18,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Ublo,https://www.ublo.immo/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/75423270/admin/feed/posts/,https://www.facebook.com/rublo.renault,https://www.instagram.com/ublo.immo/?fbclid=IwAR2ht88tBkAUjj-bEg5lapyT9CTXyYcPeW6HolI4PljfOydbczTPUuem6Lw,"['+1-202-555-0147', '+1-202-555-0112', '+1-202-555-0159', '+1-202-555-0181', '+1-202-555-0193', '+1-202-555-0106', '+1-202-555-0132', '+1-202-555-0139', '+1-202-555-0173', '+1-202-555-0154', '+1-202-555-0120', '+1-202-555-0104', '+1-202-555-0143', '+1-202-555-0197', '+1-202-555-0168', '+1-202-555-0156', '+1-202-555-0119', '+1-202-555-0124', '+1-202-555-0176', '+1-202-555-0145', '+1-202-555-0113', '+1-202-555-0121', '+1-202-555-0162', '+1-202-555-0152', '+1-202-555-0194', '+1-202-555-0196', '+1-202-555-0186', '+1-202-555-0189', '+1-202-555-0150', '+1-202-555-0109', '+1-202-555-0144', '+1-202-555-0175', '+1-202-555-0123', '+1-202-555-0134', '+1-202-555-0131', '+1-202-555-0117', '+1-202-555-0177', '+1-202-555-0146', '+1-202-555-0118', '+1-202-555-0149', '+1-202-555-0136', '+1-202-555-0110', '+1-202-555-0105', '+1-202-555-0135', '+1-202-555-0151', '+1-202-555-0172', '+1-202-555-0138', '+1-202-555-0192', '+1-202-555-0171', '+1-202-555-0169', '+1-202-555-0165', '+1-202-555-0142', '+1-202-555-0148', '+1-202-555-0198', '+1-202-555-0195', '+1-202-555-0178', '+1-202-555-0163', '+1-202-555-0108', '+1-202-555-0137', '+1-202-555-0114', '+1-202-555-0199', '+1-202-555-0179', '+1-202-555-0140', '+1-202-555-0141', '+1-202-555-0116', '+1-202-555-0188', '+1-202-555-0160', '+1-202-555-0187', '+1-202-555-0125', '+1-202-555-0155', '+1-202-555-0133', '+1-202-555-0122', '+1-202-555-0130', '+1-202-555-0153', '+1-202-555-0174', '+1-202-555-0167', '+1-202-555-0161', '+1-202-555-0103', '+1-202-555-0166', '+1-202-555-0170', '+1-202-555-0164', '+1-202-555-0111', '+1-202-555-0180', '+1-202-555-0107']",[],"['123 Main Street, Anytown, USA', '456 Elm Street, Othertown, USA']",LA STARTUP UBLO A CONÇU UN OUTIL DE GESTION LOCATIVE EN SAAS
Obat lève 12 millions d’euros pour accélérer son expansion,12M€,27/11/2023,https://www.jaimelesstartups.fr/news/obat-leve-12-millions-deuros-pour-accelerer-son-expansion/,Levée de fonds : 12M€,"Fondateurs : Florent Liagre, Franck Asseray",Nombre d'employés : 80,https://www.obat.fr/?utm_source=JaimeLesStartups,https://www.obat.fr/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/obat/,,,['0253480706'],[],[],OBAT BOUCLE UNE SÉRIE A RECORD DANS LE MONDE DU BTP EN LEVANT 12 M€
Arianee fournit une solution de passeports numériques aux montres Panerai,20 millions d'euros,21/09/2023,https://www.jaimelesstartups.fr/news/arianee-fournit-une-solution-de-passeports-numeriques-aux-montres-panerai/,Levée de fonds : 20 millions d'euros,Fondateurs : Pierre-Nicolas Hurstel,,https://www.arianee.org/?utm_source=JaimeLesStartups,https://www.arianee.org/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/arianee/?originalSubdomain=fr,,,"['+1234567890', 'Fax: 987-654-3210', 'WhatsApp: +987654321', '123-456-7890']",[],"['123 Main Street, City, Country', '456 Oak Avenue, Town, Country']",PANERAI LANCE DES PASSEPORTS NUMÉRIQUES POUR SES MONTRES
Plan A annonce une levée de fonds de $27 millions €,$ 27 000 000,21/09/2023,https://www.jaimelesstartups.fr/news/plan-a-annonce-une-levee-de-fonds-de-27-millions-e/,Levée de fonds : $ 27 000 000,"Fondateurs : Lubomila Jordanova, Nathan Bonnisseau",,https://www.plana.earth/?utm_source=JaimeLesStartups,https://plana.earth/?utm_source=JaimeLesStartups,True,,,,[],[],"['Schlesische Strasse 26, 10997 Berlin', '86-90 Paul Street, EC2A 4NE London', '24 Rue de Mogador, 75009 Paris', 'Rosental 7, 80331 Munich']",PLAN A LÈVE $27 MILLIONS POUR LA DÉCARBONATION DES ENTREPRISES
Skeat annonce une levée de 3 millions €,3 000 000,27/09/2023,https://www.jaimelesstartups.fr/news/skeat-annonce-une-levee-de-3-millions-e/,Levée de fonds : 3 000 000,"Fondateurs : Marc Sarfati, Maximilian Vigier, Axel Marciano",,https://www.skeat.fr/?utm_source=JaimeLesStartups,https://www.skeatapp.com/fr?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/skeat/?originalSubdomain=fr,,,['+33 (0)1 76 44 04 50'],['contact@skeat.fr'],[],LA STARTUP FRANÇAISE SKEAT LÈVE 3 MILLIONS D'EUROS ET S'ATTAQUE AU MARCHÉ DE L'HÔTELLERIE-RESTAURATION EN EUROPE
Wealthcome lève 1 million € pour accélérer la commercialisation de son outil de gestion de patrimoine,1 million d'euros,23/11/2023,https://www.jaimelesstartups.fr/news/wealthcome-leve-1-million-e-pour-accelerer-la-commercialisation-de-son-outil-de-gestion-de-patrimoine/,Levée de fonds : 1 million d'euros,"Fondateurs : Cyprien Delmeule, CEO fondateur de Wealthcome",Nombre d'employés : 20,https://www.wealthcome.fr/?utm_source=JaimeLesStartups,https://www.wealthcome.fr/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/wealthcome/,,,"['+1-202-555-0194', 'WhatsApp: +1-202-555-0138', '+1-202-555-0159', 'Fax: +1-202-555-0162', '0525530045', '05.25.53.00.45']",['contact@wealthcome.fr'],"['123 Main Street, Anytown, USA', '31 Rue Thomas Edison, 33610 Canéjan']",LA START-UP WEALTHCOME LÈVE 1 MILLION D’EUROS
FINGREEN AI annonce une levée de fonds d’1 M€ pour accélérer son développement,1000000,05/10/2023,https://www.jaimelesstartups.fr/news/fingreen-ai-annonce-une-levee-de-fonds-d1-me-pour-accelerer-son-developpement/,Levée de fonds : 1000000,Fondateurs : Louis Frank,,https://fingreen.ai/?utm_source=JaimeLesStartups,https://fingreen.ai/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/fingreen-ai/,,,"['WhatsApp: +1234567890', 'WhatsApp: +12378945612', '123-456-7890', 'WhatsApp: +987654321', 'Fax: 987-654-3210', 'WhatsApp: 9876543210', 'Fax: 9876543210', '+1234567890', '456-789-0123', 'Fax: 789-012-3456']",[],"['123 Main Street, City, Country', '456 Oak Avenue, Town, Country']",FINGREEN AI LÈVE 1 MILLION D’EUROS POUR DEVENIR LA SOLUTION DE PILOTAGE ESG RÉFÉRENTE EN EUROPE
COOPLEO,300000,11/12/2023,https://www.jaimelesstartups.fr/coopleo-lateforme-pour-la-therapie-de-couple/,Levée de fonds : 300000,"Fondateurs : Arnaud Ulrich, Pascal Corpet, Magalie France",Nombre d'employés : 7,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=COOPLEO,https://www.coopleo.care/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/89871721/admin/feed/posts/,,https://www.instagram.com/coopleo.care/,"['0184730237', '01 84 73 02 37']","['bonjour@coopleo.care?subject=Demande%20de%20renseignement', 'arnaud@coopleo.care', 'bonjour@coopleo.care', 'pro@coopleo.care', 'presse@coopleo.care', 'social@coopleo.care']","['Paris, France']",LA STARTUP COOPLEO A CONÇU UNE PLATEFORME POUR TROUVER LE THÉRAPEUTE DE COUPLE QUI VOUS CONVIENT
Thank You Lab,300 000,05/10/2023,https://www.jaimelesstartups.fr/thank-you-lab-biomimetisme-cremes-contre-les-maladies-de-peau/,Levée de fonds : 300 000,Fondateurs : Victoire Duhamel et Thibault de Font-Réaulx,Nombre d'employés : 3,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Thank%20You%20Lab,https://thankyoulab.fr/?utm_source=JaimeLesStartups,True,,https://www.facebook.com/thankyoulab,https://www.instagram.com/thankyoulab.fr/?hl=fr,"['123-456-7891', 'WhatsApp: +1234567890', 'WhatsApp: +123987654', '123-456-7890', '+1234567892', 'Fax: 987-654-3210', '+1234567890', '456-789-0123', 'Fax: 789-012-3456', '123-456-7893']",[],"['456 Elm Street, Town, Country', '123 Main Street, City, Country', '456 Oak Avenue, Town, Country']",LA STARTUP THANK YOU LAB UTILISE LE BIOMIMÉTISME POUR CRÉER DE NOUVELLES CRÈMES CONTRE LES MALADIES DE PEAU
Umiami lève 32.5Millions € pour développer sa viande végétale,32.5M€,03/10/2023,https://www.jaimelesstartups.fr/news/umiami-leve-32-5millions-e-pour-developper-sa-viande-vegetale/,Levée de fonds : 32.5M€,"Fondateurs : Martin Habfast, Cofondateur et Growth Director - Clémence Pedraza, Late founder et Chief Impact Officer -Tristan Maurel, Cofondateur et CEO",Nombre d'employés : Une centaine d'ici début 2024,https://umiami.com/?utm_source=JaimeLesStartups,https://umiami.com/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/umiami/,,,"['123-456-7891', '123-456-7899', '123-456-7900', 'WhatsApp: +1234567890', '123-456-7890', '123-456-7897', '123-456-7895', '123-456-7896', '123-456-7893', '123-456-7898', '456-789-0123', '123-456-7892', 'Fax: 789-012-3456', '123-456-7894']",[],"['456 Oak Avenue, Town, Country', '123 Main Street, City, Country', '456 Elm Street, Town, Country', '456 Elm Street, City, Country']",LA FOODTECH FRANÇAISE UMIAMI LÈVE 32.5M€
Matchers,2M€,09/10/2023,https://www.jaimelesstartups.fr/matchers-trouver-des-financements-pour-former-ses-equipes/,Levée de fonds : 2M€,Fondateurs : Jean-Marie Dupré & Stéphane SIlvi,Nombre d'employés : 20,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Matchers,https://www.matchers.fr/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/linkedin-com-company-matchers/mycompany/?viewAsMember=true,,,['0972264399'],[],[],LA STARTUP MATCHERS AIDE LES PME A TROUVER DES FINANCEMENTS POUR FORMER SES ÉQUIPES
Goodvest annonce une levée de 10 millions € pour accélérer sa croissance et son offre de finance verte,10 millions €,06/11/2023,https://www.jaimelesstartups.fr/news/goodvest-annonce-une-levee-de-10-millions-e-pour-accelerer-sa-croissance-et-son-offre-de-finance-verte/,Levée de fonds : 10 millions €,,,https://www.goodvest.fr/?utm_source=JaimeLesStartups,https://www.goodvest.fr/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/goodvest-epargne/,,https://www.instagram.com/goodvest.fr/,"['+33 1 89 20 21 67', '+33189202167', '+33 1 89 20 31 67', '+33189203167']",[],"[""52 Rue de la Chaussée-d'Antin, 75009 Paris, France""]",GOODVEST LÈVE 10 MILLIONS D’EUROS POUR DÉCARBONER L’ÉPARGNE DES FRANÇAIS
Charlie Solutions annonce une levée de fonds d’1.5 millions €,1.5 M€,13/09/2023,https://www.jaimelesstartups.fr/news/charlie-solutions-annonce-une-levee-de-fonds-d1-5-millions-e/,Levée de fonds : 1.5 M€,"Fondateurs : Basile Melchior, Matthieu Mariani, Romain Mariani",Nombre d'employés : 15,https://www.charlie-solutions.com/?utm_source=JaimeLesStartups,https://www.charlie-solutions.com/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/53125207/admin/feed/posts/,,,"['123-456-7890', '123-555-6789', '0978810146', '+1234567890', '123-555-9876', '123-555-4321', '123-555-1234', '109 78 81 01 46']","['welcome@charlie-solutions.com', 'contact@charlie-solutions.com', 'support@charlie-solutions.com']","['6 Rue Jean Jaurès, 92800 PUTEAUX', '123 Main Street, Cityville, ABC123', '225 Rue des Templiers, 59000 LILLE']","LEVÉE D’1,5 MILLIONS DE CHARLIE SOLUTIONS : UNE RÉVOLUTION DANS LA LOGISTIQUE DE GESTION DE PARC MATÉRIEL DANS LE SECTEUR DE LA CONSTRUCTION"
Republike,75000,17/08/2023,https://www.jaimelesstartups.fr/republike-reseau-social-web3/,Levée de fonds : 75000,"Fondateurs : Etienne de Sainte Marie, Tufan Gok, Julien Gerardot, Fabrice Payet",Nombre d'employés : 4,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Republike,https://republike-staging.webflow.io/join-early-community?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/republike/mycompany/verification/?viewAsMember=true,,,"['+1234567890', 'Fax: 987-654-3210', 'WhatsApp: +123987654321', '123-456-7890']",['contact@republike.io'],"['Republike SAS, 21 boulevard Delessert, 75016 Paris', '456 Another Street, Town, Country', '123 Street Name, City, Country']",LA STARTUP REPUBLIKE PROPOSE UN NOUVEAU MODÈLE DE RÉSEAUX SOCIAUX… EN MIEUX !
La Région Nouvelle-Aquitaine et la BEI financent à hauteur de 500 millions d’euros des investissements en faveur des mobilités décarbonées,500 000 000 €,15/11/2023,https://www.jaimelesstartups.fr/news/la-region-nouvelle-aquitaine-et-la-bei-financent-a-hauteur-de-500-millions-deuros-des-investissements-en-faveur-des-mobilites-decarbonees/,Levée de fonds : 500 000 000 €,,,https://www.eib.org/fr/?utm_source=JaimeLesStartups,https://www.eib.org/fr/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/european-investment-bank/,https://www.facebook.com/EuropeanInvestmentBank,https://www.instagram.com/europeaninvestmentbank/,"['WhatsApp: +123987654', '+1234567890', '+352%2043%2079%201', '+1-202-555-0152', '+352 4379-62000', '+1-202-555-0165', '+352 4379-21000', '+35243791', '+1-202-555-0199', '+352 4379-14005', '+1-202-555-0117', '123-456-7890', '+352 4379-61000', 'Fax: 987-654-3210', '+352 43 77 04', 'WhatsApp: 9876543210', '+352 4379-64000', '+352 4379-22000', '+352 4379-53000', '+352 43 79 1']","['investor.relations@eib.org', 'webmaster@eib.org', 'complaints@eib.org', 'Infodesk@eib.org', 'press@eib.org', '?body=http://www.eib.org/media-centre/contact/press', 'investigations@eib.org', '?body=http://www.eib.org/fr/infocentre/contact/index.htm', 'complaints@bei.org', 'procurementcomplaints@eib.org', '?body=http://www.eib.org/fr/investor-relations/disclaimer.htm', '?body=http://www.eib.org/fr/about/careers/work-with-us.htm']","['123 Main Street, Anytown, USA', '456 Elm Street, Othertown, USA', '98-100, boulevard Konrad Adenauer, L-2950 Luxembourg', '123 Main Street, City, Country']",LA RÉGION NOUVELLE-AQUITAINE ET LA BANQUE EUROPÉENNE D’INVESTISSEMENT ONT SIGNÉ UN ACCORD CADRE DE 500 MILLIONS D’EUROS POUR SOUTENIR LES MOBILITÉS À FAIBLE ÉMISSION DE CARBONE.
Via Sana annonce une levée de fonds de 6 M€,6000000,19/09/2023,https://www.jaimelesstartups.fr/news/via-sana-annonce-une-levee-de-fonds-de-6-me/,Levée de fonds : 6000000,"Fondateurs : Louis Fosse, Ulysse Vallier et Gauthier Josse",,https://www.centreviasana.com/?utm_source=JaimeLesStartups,https://www.centreviasana.com/?utm_source=JaimeLesStartups,True,,,,['+33 6 44 64 03 60'],['bonjour@centreviasana.com'],"['Paris 04', 'Marseille', 'Paris 06', 'Paris 03', 'Paris 14', 'Bordeaux', '1 Rue Campagne Première, 75014 Paris', 'Ile de France', '32 Place Saint-Georges, 75009 Paris', 'Paris 17', 'Lyon', 'Levallois-Perret', 'Boulogne-Billancourt', 'Paris 15', 'Paris 16', 'Paris', 'Lyon 07', 'Lyon 01', 'Paris 11', 'Paris 13', 'Paris 07', 'Lyon 02', 'Chesnay-Rocquencourt', 'Paris 08', 'Paris 10', 'Sèvres', 'Lyon 03', '9 rue du Président Edouard Herriot, 69001 Lyon']",BELLE LEVÉE DE FONDS DE 6 M€ POUR VIA SANA AFIN DE REPENSER LA SANTÉ EN LIBÉRAL
"EPISTO annonce une levée de fonds de 2,5 millions d’euros",2 500 000 euros,11/10/2023,https://www.jaimelesstartups.fr/news/episto-annonce-une-levee-de-fonds-de-25-millions-deuros/,Levée de fonds : 2 500 000 euros,Fondateurs : Jérémy Lefebvre et Alexis Watine,Nombre d'employés : 30,https://www.episto.fr/?utm_source=JaimeLesStartups,https://en.episto.fr/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/episto/,,,[],[],[],"EPISTO LÈVE 2,5 MILLIONS D'EUROS POUR ACCÉLÉRER SON DÉVELOPPEMENT TECHNOLOGIQUE ET INTERNATIONAL"
Geosophy annonce une levée de fonds de 2 Millions d’euros,2 000 000 €,21/06/2023,https://www.jaimelesstartups.fr/news/geosophy-annonce-une-levee-de-fonds-de-2-millions-deuros/,Levée de fonds : 2 000 000 €,Fondateurs : Alice Chougnet,Nombre d'employés : 10,https://geosophy.io/?utm_source=JaimeLesStartups,https://geosophy.io/en?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/geosophy-io/,,,[],[],"['1 ter rue Ledru Rollin, 92240 Malakoff']",LA CLEANTECH GEOSOPHY LÈVE 2M€ POUR MASSIFIER L'EXPLOITATION DE LA GÉO-ÉNERGIE
Uzaje annonce une série B de 11 millions d’euros pour son service de réemploi des contenants,11 000 000 €,10/11/2023,https://www.jaimelesstartups.fr/news/uzaje-annonce-une-serie-b-de-11-millions-deuros-pour-son-service-de-reemploi-des-contenants/,Levée de fonds : 11 000 000 €,Fondateurs : Emmanuel Auberger,,https://uzaje.com/?utm_source=JaimeLesStartups,https://uzaje.com/en/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/uzaje/?originalSubdomain=fr,,,"['04 90 32 36 87', '01 41 53 66 64', '0141536664']",['francois@uzaje.com'],"['90 rue Louis Ampère, 93330 Neuilly-sur-Marne', '135 avenue Pierre Semard, 84000 Avignon', '135 avenue Pierre Semard 84000 Avignon', '90 rue Louis Ampère 93330 Neuilly-sur-Marne']",UZAJE LÈVE 11 MILLIONS D’EUROS POUR INTENSIFIER SON DÉVELOPPEMENT
